
N(0,2)	-2.06	2.06	-4	4	
Outlier_Model()	
Start B2	
BETA-209318	-1281	-1125	-1384	-1054.5	
MTC-5104	-1365.5	-1129.5	-1384	-1119	
IAAA-31123	-1214.5	-1054.5	-1259.5	-1014	
MTC-4328	-1052.5	-929	-1120	-913	
MTC-6718	-1200.5	-1054	-1254	-1011.5	
MTC-4604	-1119.5	-1014	-1206	-989	
MTC-4605	-1283.5	-1127	-1383.5	-1114.5	
PLD-4642	-1252	-1125.5	-1261	-1119	
MTC-4608	-1283.5	-1127	-1383.5	-1114.5	
YU-4541	-1381	-1269.5	-1399	-1229	
BETA-177280	-1396.5	-1282	-1421	-1221.5	
BETA-177282	-1396.5	-1282	-1421	-1221.5	
PLD-5001	-1373	-1227	-1384.5	-1215	
PLD-5020	-1185.5	-1049.5	-1204.5	-1015	
PLD-5023	-1194	-1053.5	-1211.5	-1046	
PLD-5031	-1186	-1046	-1201.5	-1012	
PLD-5037	-1271.5	-1131	-1373	-1123	
PLD-5041	-1117	-1016.5	-1199.5	-1002	
NUTA2-12267	-1258	-1111	-1369.5	-1015	
BETA-197017	-966	-831.5	-1000.5	-819.5	
MTC-12204	-920	-831.5	-981	-814	
MTC-12205	-974.5	-836	-1002.5	-828.5	
BETA-183449	-1436.5	-1304.5	-1494.5	-1273	
MTC-12212	-1109.5	-984.5	-1189.5	-920.5	
BETA-184565	-1009	-908.5	-1105.5	-833.5	
BETA-189556	-1044	-921.5	-1119	-854.5	
MTC-3787	-1123	-930.5	-1254	-897	
BETA-189558	-1014	-912	-1109.5	-843	
BETA-189572	-1014	-912	-1109.5	-843	
BETA-189570	-1014	-912	-1109.5	-843	
BETA-189574	-896	-813.5	-929	-799	
BETA-184541	-1053	-928.5	-1185.5	-903.5	
BETA-184542	-1046	-928	-1123.5	-897.5	
BETA-184543	-1108.5	-934.5	-1190.5	-912.5	
PLD-4668	-887	-804.5	-897.5	-800	
TKA-19325	-985	-905	-1012	-838	
TKA-19951	-904	-832.5	-924	-824.5	
B2	
End B2	
Sequence()	
Start B6	
IAAA-41906	-737	-414.5	-753.5	-404.5	
IAAA-41907	-746	-418	-754.5	-408.5	
Combination7	-739	-418.5	-749.5	-409	
MTC-9149	-749.5	-479.5	-756.5	-414.5	
PLD-10228	-751.5	-540.5	-766.5	-478.5	
Combination19	-749	-539.5	-759.5	-474.5	
PLD-4152	-768.5	-567.5	-775.5	-542	
MTC-6956	-786	-571	-793.5	-544	
BETA-215256	-806.5	-595	-814.5	-547.5	
PLD-5778	-754.5	-547	-769	-539.5	
BETA-212350	-783.5	-566.5	-797.5	-539	
BETA-215257	-749.5	-479	-756.5	-414	
PLD-5779	-751.5	-540.5	-766.5	-478.5	
MTC-7167	-786	-571	-793.5	-544	
MTC-6957	-796.5	-594.5	-803.5	-561.5	
PLD-5780	-787.5	-590	-793	-549	
MTC-6958	-791	-589.5	-797	-547	
BETA-215258	-775.5	-549.5	-794.5	-514.5	
PLD-5781	-773	-568.5	-785	-543.5	
PLD-7565	-773	-568.5	-785	-543.5	
PLD-4153	-778	-571.5	-789	-546	
MTC-6959	-748.5	-483	-756	-414.5	
BETA-215259	-761	-543.5	-776	-421	
PLD-5782	-751	-543	-765.5	-517	
MTC-7168	-759	-547	-774.5	-514.5	
MTC-6960	-788.5	-588	-794.5	-545.5	
BETA-215261	-783.5	-566.5	-797.5	-539	
PLD-5783	-786	-592.5	-791	-565.5	
MTC-6961	-791	-589.5	-797	-547	
BETA-215262	-803.5	-591.5	-809.5	-545.5	
PLD-5784	-756	-545.5	-771	-521	
MTC-6962	-771	-567	-784.5	-541.5	
PLD-5785	-770.5	-570.5	-775	-545.5	
PLD-4154	-756	-545.5	-771	-521	
MTC-9878	-803.5	-597.5	-809	-562.5	
PLD-8444	-773	-568.5	-785	-543.5	
BETA-215263	-790	-568	-800	-541.5	
PLD-5786	-754.5	-547	-769	-539.5	
MTC-7169	-791	-589.5	-797	-547	
MTC-6964	-752	-518	-765	-419	
BETA-215264	-771.5	-548	-790.5	-484.5	
PLD-5787	-749	-539.5	-759	-477	
MTC-6965	-788.5	-588	-794.5	-545.5	
BETA-215265	-761	-543.5	-776	-421	
PLD-5788	-749.5	-516	-756.5	-419.5	
MTC-6966	-748.5	-483	-756	-414.5	
BETA-215266	-749.5	-479	-756.5	-414	
PLD-5789	-748	-518.5	-755.5	-421	
Combination20	-764.5	-589	-769	-562	
PLD-11936	-771	-567.5	-778.5	-542	
PLD-11937	-749.5	-516	-756.5	-419.5	
Combination33	-754	-547	-765.5	-541.5	
BETA-198869	-814	-775.5	-897	-594	
PLD-8229	-791.5	-766	-799.5	-589.5	
MTC-10967	-404	-232.5	-459	-202	
MTC-10968	-464	-380.5	-539.5	-263.5	
MTC-10969	-511	-389.5	-733	-376	
IAAA-41910	-775.5	-549.5	-794.5	-514.5	
IAAA-41911	-514.5	-398.5	-744.5	-388.5	
IAAA-41913	-725	-410.5	-751	-401	
PLD-4074	-720.5	-415	-747.5	-405.5	
PLD-4075	-729.5	-418.5	-748.5	-407	
PLD-4076	-404.5	-387.5	-465.5	-364.5	
PLD-4077	-360	-206.5	-384.5	-196.5	
PLD-4078	-746.5	-477	-752	-414	
MTC-6989	-539.5	-404	-748.5	-395	
BETA-140616	-514.5	-398.5	-744.5	-388.5	
IAAA-31115	-790	-568	-800	-541.5	
IAAA-31111	-794.5	-570	-803.5	-542.5	
IAAA-31109	-774	-544	-793	-421.5	
IAAA-31114	-757	-540	-771.5	-419.5	
NUTA2-9042	-749	-515.5	-756	-419	
NUTA2-9089	-724.5	-419.5	-748	-407.5	
MTC-5946	-803.5	-773	-823.5	-572.5	
MTC-5948	-796.5	-589.5	-803	-546	
BETA-201272	-737	-414.5	-753.5	-404.5	
BETA-201273	-775.5	-549.5	-794.5	-514.5	
BETA-201274	-718	-407	-749.5	-398	
PLD-4980	-751.5	-540.5	-766.5	-478.5	
PLD-4981	-765.5	-566	-774	-541.5	
PLD-10227	-756	-545.5	-771	-521	
MTC-4589	-755.5	-543.5	-773	-423.5	
MTC-5950	-803.5	-591.5	-809.5	-545.5	
BETA-188179	-790	-568	-800	-541.5	
BETA-188178	-775.5	-549.5	-794.5	-514.5	
MTC-5953	-757.5	-540	-772.5	-417	
PLD-4147	-771	-567.5	-778.5	-542	
MTC-6967	-751	-522	-764.5	-420	
PLD-4149	-757	-548.5	-772.5	-539	
PLD-5302	-720.5	-415	-747.5	-405.5	
PLD-5303	-756	-545.5	-771	-521	
PLD-5304	-791	-594.5	-797.5	-564.5	
PLD-6304	-764.5	-568	-773	-542.5	
IAAA-40547	-761	-543.5	-776	-421	
IAAA-31591	-800	-775	-813	-591.5	
MTC-6581	-759.5	-541.5	-774	-418	
BETA-204385	-814	-775.5	-897	-594	
BETA-204409	-819	-779	-898	-765	
BETA-204410	-803.5	-591.5	-809.5	-545.5	
IAAA-170889	-397.5	-375	-402.5	-232	
B6	
End B6	
Sequence()	
Start B4	
PLD-7803	-791	-774	-803	-759	
PLD-7804	-771	-567.5	-778.5	-542	
Combination4	-789	-759.5	-794	-589.5	
MTC-5957	-826.5	-775.5	-903	-594.5	
MTC-7452	-891.5	-786	-901	-773	
Combination5	-820	-789.5	-894.5	-773.5	
MTC-5964	-985	-842.5	-1040	-824.5	
MTC-7458	-980.5	-832.5	-1043.5	-809.5	
Combination6	-979.5	-839.5	-1004	-832	
MTC-5383	-803.5	-773	-823.5	-572.5	
IAAA-41122	-803.5	-591.5	-809.5	-545.5	
IAAA-30447	-969.5	-802	-1107.5	-771	
IAAA-30446	-809.5	-567.5	-894.5	-514.5	
IAAA-30440	-1047	-850.5	-1123.5	-817	
BETA-209379	-896	-813.5	-929	-799	
MTC-6396	-820	-545	-898.5	-420	
BETA-213658	-912.5	-827.5	-981	-807	
MTC-9150	-1006	-907.5	-1053	-831.5	
BETA-213592	-887	-788.5	-898	-776	
BETA-212937	-895.5	-804.5	-914.5	-794.5	
MTC-5100	-786.5	-568.5	-795	-542.5	
PLD-7802	-799	-779	-807.5	-769	
PLD-7805	-792	-573	-800.5	-543.5	
PLD-7807	-772.5	-571.5	-777.5	-547	
PLD-7809	-759	-547	-774.5	-514.5	
MTC-7449	-814.5	-389.5	-1053	-103	
MTC-7576	-818.5	-569	-897	-538.5	
BETA-214205	-1009	-908.5	-1105.5	-833.5	
MTC-7451	-734.5	-408.5	-754.5	-400	
MTC-5958	-1121.5	-981.5	-1201.5	-923	
MTC-6399	-966.5	-834.5	-991	-828	
MTC-7454	-1108	-930	-1200.5	-900.5	
MTC-7166	-905	-831	-969.5	-811.5	
MTC-6400	-1004.5	-925	-1052	-852.5	
BETA-215018	-904.5	-824	-977	-804.5	
MTC-6402	-986	-898.5	-1008.5	-833.5	
MTC-5965	-1111.5	-981.5	-1194.5	-916.5	
MTC-5966	-923.5	-829.5	-990	-811.5	
BETA-189578	-814	-775.5	-897	-594	
MTC-4307	-1048.5	-929	-1116	-911.5	
MTC-4610	-918	-832.5	-979	-815.5	
IAAA-40507	-1004.5	-904.5	-1049.5	-830.5	
YU-4568	-803	-784.5	-807	-774.5	
YU-4540	-1122.5	-1018	-1199	-1009.5	
TKA-17008	-802	-787	-806	-777	
PLD-5043	-1107.5	-1004	-1123.5	-929.5	
PLD-5044	-1186	-1046	-1201.5	-1012	
NUTA2-12261	-1010.5	-900	-1105	-829.5	
NUTA2-12262	-1009.5	-897.5	-1100.5	-825.5	
IAAA-30460	-897.5	-812	-977.5	-794	
IAAA-40844	-779	-568.5	-792.5	-542.5	
IAAA-40845	-806.5	-595	-814.5	-547.5	
BETA-196411	-809	-773.5	-894.5	-572.5	
IAAA-170869	-795	-779	-803	-771.5	
IAAA-170875	-1003.5	-929.5	-1041.5	-909	
IAAA-170876	-912	-835	-965.5	-825.5	
TKA-19328	-985	-901	-1011	-834.5	
B4	
End B4	
Sequence()	
Start B5	
IAAA-41123	-775	-543	-793.5	-418.5	
MTC-5388	-765	-548.5	-779.5	-483	
Combination1	-766	-549.5	-778.5	-518	
YU-4602	-790.5	-773	-803	-596.5	
TKA-17449	-799.5	-597.5	-804.5	-565.5	
Combination2	-789	-773	-799.5	-758.5	
NUTA2-12247	-806	-544.5	-830.5	-414.5	
NUTA2-12248	-818	-589.5	-894	-541.5	
Combination16	-808	-592.5	-824.5	-544.5	
PLD-8805	-715.5	-415.5	-746	-404.5	
PLD-8806	-715.5	-415.5	-746	-404.5	
Combination18	-539.5	-417	-732.5	-408.5	
MTC-5384	-764.5	-545	-777.5	-479.5	
BETA-198874	-761	-543.5	-776	-421	
YU-4001	-754.5	-545	-768	-539.5	
IAAA-172307	-791.5	-766	-799.5	-589.5	
IAAA-170731	-805	-790.5	-809.5	-778.5	
MTC-10962	-797.5	-588	-805.5	-542.5	
MTC-10963	-769.5	-547.5	-788.5	-479.5	
MTC-10972	-812.5	-782	-894	-765.5	
MTC-5102	-774.5	-564	-791	-539.5	
IAAA-31122	-761	-543.5	-776	-421	
BETA-189581	-737	-414.5	-753.5	-404.5	
MTC-4911	-802.5	-594.5	-808	-549.5	
MTC-4912	-751	-513.5	-760	-416.5	
BETA-189577	-746	-418	-754.5	-408.5	
BETA-177288	-893.5	-796	-903.5	-788.5	
PLD-4999	-794.5	-671.5	-802	-568	
PLD-5000	-794.5	-773.5	-807	-594.5	
NUTA2-12246	-792.5	-567.5	-803.5	-540.5	
PLD-4888	-771	-567.5	-778.5	-542	
PLD-4909	-812.5	-793	-887	-779	
MTC-3781	-803	-562.5	-824	-478.5	
IAAA-31112	-809	-769	-888	-566	
IAAA-31113	-761	-543.5	-776	-421	
IAAA-30056	-718	-407	-749.5	-398	
BETA-198873	-737	-414.5	-753.5	-404.5	
PLD-8799	-770.5	-570.5	-775	-545.5	
PLD-8804	-749.5	-516	-756.5	-419.5	
PLD-8807	-794.5	-773.5	-807	-594.5	
PLD-8808	-893.5	-807.5	-899.5	-804.5	
PLD-8809	-825	-799.5	-896	-790	
MTC-7462	-758.5	-539	-773	-415.5	
IAAA-40548	-800.5	-589	-807	-543.5	
IAAA-41110	-761	-543.5	-776	-421	
IAAA-40843	-737	-414.5	-753.5	-404.5	
IAAA-41109	-748.5	-483	-756	-414.5	
PLD-4653	-789.5	-591.5	-794.5	-549.5	
MTC-3782	-895	-596.5	-915	-544.5	
MTC-3783	-774	-544	-793	-421.5	
IAAA-31592	-757.5	-544.5	-773.5	-484	
IAAA-31593	-779	-568.5	-792.5	-542.5	
MTC-7568	-797.5	-588	-805.5	-542.5	
MTC-3784	-894	-569.5	-920.5	-521	
MTC-7569	-792	-573	-800.5	-543.5	
MTC-7570	-790	-568	-800	-541.5	
IAAA-31595	-793	-590.5	-799.5	-548	
YU-1936	-805.5	-794.5	-814.5	-784.5	
YU-1937	-895.5	-828	-906.5	-815.5	
YU-1938	-785.5	-592	-790.5	-565.5	
IAAA-170881	-539.5	-417	-737.5	-407	
IAAA-170882	-539.5	-417	-737.5	-407	
B5	
End B5	
Sequence()	
Start B3	
IAAA-41125	-1108.5	-934.5	-1190.5	-912.5	
MTC-5389	-1005	-919	-1053	-835.5	
Combination0	-1012	-929	-1105	-904.5	
PLD-5015	-1122.5	-1019.5	-1198	-1010.5	
PLD-5016	-1153	-1046.5	-1199	-1013	
Combination14	-1120.5	-1049.5	-1194.5	-1014	
NUTA2-12264	-1199	-1052.5	-1259	-1006.5	
NUTA2-12265	-1258.5	-1117	-1373.5	-1017.5	
Combination17	-1217.5	-1109.5	-1258.5	-1046	
MTC-5386	-1115	-986.5	-1197.5	-920.5	
IAAA-41124	-1014	-912	-1109.5	-843	
PLD-8231	-1110	-1018	-1190	-1003	
PLD-4487	-1107.5	-1011	-1184.5	-983	
PLD-4490	-1045	-934	-1105	-922	
PLD-4496	-1107.5	-1011	-1184.5	-983	
PLD-4498	-1153	-1046.5	-1199	-1013	
MTC-4330	-1199.5	-1054	-1220	-1014.5	
MTC-9151	-896	-813.5	-929	-799	
PLD-7810	-986.5	-921	-1009	-902.5	
PLD-7812	-1003.5	-929.5	-1041.5	-909	
PLD-7813	-998	-928.5	-1044.5	-901	
MTC-5101	-1120.5	-1010	-1207	-934.5	
BETA-214676	-966	-831.5	-1000.5	-819.5	
MTC-4308	-1040.5	-924.5	-1109	-901.5	
MTC-4327	-896	-814	-918	-804	
IAAA-40508	-921.5	-810.5	-1009.5	-795.5	
BETA-193770	-1198	-1047.5	-1256.5	-1002.5	
YU-4542	-1014	-930	-1053	-914	
YU-4569	-1109.5	-1013.5	-1194	-938	
BETA-201252	-1281	-1125	-1384	-1054.5	
PLD-5004	-1259.5	-1130.5	-1277.5	-1122	
PLD-5025	-978.5	-900.5	-1004.5	-844	
PLD-5027	-1119	-1019	-1194.5	-1008.5	
PLD-5039	-1107	-995	-1120	-929.5	
PLD-5046	-1209.5	-1113.5	-1253	-1046	
PLD-5049	-1108	-1007.5	-1186.5	-932	
NUTA2-12251	-976	-833.5	-1010	-816.5	
NUTA2-12253	-1050.5	-923.5	-1189.5	-896	
NUTA2-12263	-1123	-988.5	-1200	-928	
MTC-7460	-895	-789.5	-917.5	-771.5	
PLD-5923	-820	-794.5	-893.5	-786	
BETA-197422	-1053	-928.5	-1185.5	-903.5	
BETA-189932	-1014	-912	-1109.5	-843	
BETA-189934	-976	-834.5	-1008.5	-821	
BETA-176045	-1213	-1058.5	-1256	-1018	
MTC-3785	-1203.5	-936.5	-1369.5	-839.5	
TKA-20134	-1010.5	-911.5	-1107	-836.5	
B3	
End B3	
Sequence()	
Start B1	
PLD-5006	-1275	-1206	-1374	-1126	
PLD-5007	-1266.5	-1133.5	-1369.5	-1125	
Combination12	-1264	-1211	-1368.5	-1127	
PLD-5011	-1282.5	-1214	-1378.5	-1130	
PLD-5012	-1257.5	-1128.5	-1269	-1120.5	
Combination13	-1263	-1208	-1366	-1126.5	
PLD-5916	-1210	-1121.5	-1255	-1052.5	
PLD-5917	-1206.5	-1109	-1219.5	-1019	
PLD-5918	-1264.5	-1129.5	-1369.5	-1121.5	
Combination26	-1212.5	-1125	-1255	-1114	
IAAA-31589	-1268	-1127.5	-1374.5	-1119	
BETA-189956	-1203	-1053	-1258	-1009	
MTC-7582	-1268.5	-1124.5	-1380.5	-1053	
Combination32	-1255	-1126.5	-1264.5	-1117	
PLD-4488	-1387	-1284.5	-1404	-1264	
PLD-4489	-1203.5	-1120.5	-1219.5	-1052.5	
PLD-4495	-1404	-1301.5	-1414.5	-1283	
PLD-4499	-1194	-1053.5	-1211.5	-1046	
PLD-4500	-1106	-1005	-1119.5	-934.5	
MTC-6395	-1221	-1120	-1263.5	-1052	
IAAA-40514	-1214.5	-1054.5	-1259.5	-1014	
BETA-182489	-1407	-1288.5	-1429	-1224.5	
BETA-173153	-1014	-912	-1109.5	-843	
BETA-173154	-1053	-928.5	-1185.5	-903.5	
MTC-4606	-1195.5	-1014	-1258	-932	
MTC-4607	-1258.5	-1124.5	-1370.5	-1053	
PLD-4643	-1206.5	-1109	-1219.5	-1019	
TKA-17213	-1283	-1211.5	-1378	-1128	
YU-4536	-1396	-1290.5	-1414.5	-1260.5	
PLD-5014	-1259.5	-1130.5	-1277.5	-1122	
PLD-5018	-1275	-1206	-1374	-1126	
PLD-5019	-1285	-1217	-1380.5	-1132.5	
PLD-5022	-1255	-1127	-1264.5	-1119.5	
PLD-5024	-1187.5	-1053	-1208	-1017.5	
PLD-5033	-1109.5	-1013.5	-1194	-938	
PLD-5035	-1215.5	-1124.5	-1259.5	-1057.5	
PLD-5038	-1406	-1300	-1417.5	-1274	
PLD-5047	-1370	-1223	-1389.5	-1198.5	
PLD-5052	-1281	-1132.5	-1375.5	-1125	
NUTA-5530	-1106	-813.5	-1369	-770.5	
IAAA-11630	-1115	-1014	-1201.5	-939	
IAAA-11632	-1199.5	-1054	-1220	-1014.5	
IAAA-11631	-1381	-1230	-1399.5	-1214.5	
IAAA-71134	-1259.5	-1126.5	-1373.5	-1057.5	
PLD-5912	-1151	-1017.5	-1200.5	-1009.5	
PLD-5915	-1259.5	-1126.5	-1373.5	-1057.5	
BETA-213599	-1258	-1121.5	-1374	-1047	
PLD-5925	-1260.5	-1129	-1368	-1119.5	
IAAA-40497	-986.5	-901.5	-1012	-834	
IAAA-40498	-1046	-928	-1123.5	-897.5	
IAAA-40499	-1046	-928	-1123.5	-897.5	
MTC-7580	-1214	-1056	-1258	-1015.5	
MTC-7581	-1370	-1127.5	-1395	-1056.5	
MTC-7583	-972.5	-832.5	-1005	-821.5	
MTC-7578	-1388.5	-1268.5	-1412	-1222.5	
MTC-7579	-1282.5	-1124.5	-1385.5	-1053	
IAAA-41118	-971.5	-838	-997.5	-830.5	
IAAA-41119	-1217	-1115.5	-1258.5	-1049.5	
PLD-6028	-1186	-1046	-1201.5	-1012	
PLD-6029	-1254	-1125	-1275.5	-1057	
BETA-189931	-1222.5	-1057	-1271.5	-1014.5	
BETA-189933	-1368.5	-1128.5	-1392	-1111	
PLD-6030	-1369.5	-1210	-1384	-1125	
PLD-6031	-1120.5	-1017.5	-1199.5	-1006	
IAAA-40542	-1188	-1019	-1209	-1010	
PLD-5055	-1007.5	-929	-1047.5	-907	
IAAA-41090	-1214.5	-1054.5	-1259.5	-1014	
MTC-7426	-1218.5	-1118	-1259.5	-1051.5	
MTC-7427	-1153.5	-1016	-1207	-1007	
MTC-7428	-1217.5	-1058	-1260	-1018	
MTC-7423	-1199.5	-1054	-1220	-1014.5	
IAAA-30253	-1374.5	-1132.5	-1393.5	-1120	
PLD-6021	-1209	-1118.5	-1254	-1049	
PLD-4645	-1209.5	-1113.5	-1253	-1046	
IAAA-121094	-1394	-1284.5	-1415	-1234	
IAAA-121095	-1254.5	-1124.5	-1282	-1053	
IAAA-121096	-1369.5	-1210	-1384	-1125	
IAAA-121097	-1371.5	-1217.5	-1389.5	-1128	
IAAA-121098	-1371.5	-1217.5	-1389.5	-1128	
IAAA-121099	-1381	-1230	-1399.5	-1214.5	
IAAA-121100	-1369.5	-1210	-1384	-1125	
IAAA-121101	-1394	-1284.5	-1415	-1234	
IAAA-121102	-1369.5	-1210	-1384	-1125	
IAAA-121103	-1199.5	-1054	-1220	-1014.5	
IAAA-121104	-1369.5	-1210	-1384	-1125	
IAAA-121105	-1394	-1284.5	-1415	-1234	
IAAA-121106	-1387.5	-1272.5	-1410	-1225.5	
IAAA-121107	-1394	-1284.5	-1415	-1234	
IAAA-121109	-1371.5	-1217.5	-1389.5	-1128	
IAAA-180502	-1279	-1131.5	-1374.5	-1124.5	
IAAA-132368	-1255.5	-1126.5	-1271.5	-1115	
IAAA-132369	-1385.5	-1279.5	-1407.5	-1258	
TKA-19402	-1152.5	-1019.5	-1199	-1011.5	
B1	
End B1	
Sequence()	
Start C12	
BETA-167432	-2872	-2669.5	-2882.5	-2586	
PLD-4174	-2882.5	-2700.5	-2891.5	-2667.5	
Combination40	-2876.5	-2699.5	-2884.5	-2666.5	
PLD-4816	-2873.5	-2695.5	-2880	-2634	
YU-926	-2876	-2696.5	-2883	-2634	
MTC-4037	-2898.5	-2699	-2912	-2629.5	
IAAA-32085	-2848	-2579	-2870.5	-2499.5	
PLD-4855	-2575.5	-2487	-2620.5	-2469.5	
BETA-197424	-2879.5	-2677.5	-2887.5	-2629	
MTC-5392	-2865.5	-2634	-2875.5	-2583	
IAAA-32071	-2461	-2309	-2472.5	-2207	
IAAA-32075	-2848	-2579	-2870.5	-2499.5	
IAAA-32067	-2895.5	-2702.5	-2908.5	-2666.5	
PLD-4443	-2862.5	-2631.5	-2872.5	-2584.5	
MTC-4714	-2835	-2498	-2855	-2474.5	
IAAA-32066	-2841	-2498	-2861.5	-2474.5	
PLD-4827	-2862.5	-2631.5	-2872.5	-2584.5	
PLD-4811	-2846	-2622	-2858	-2576.5	
PLD-4812	-2864.5	-2636.5	-2872.5	-2624	
PLD-4813	-2887.5	-2705	-2896	-2694.5	
PLD-4814	-2875	-2701	-2881.5	-2671.5	
PLD-4807	-2866.5	-2673	-2874	-2630.5	
PLD-4808	-2908	-2888	-2924	-2875.5	
PLD-4809	-2888.5	-2774	-2894.5	-2699.5	
PLD-4810	-2848	-2628	-2864.5	-2579.5	
BETA-159738	-2910.5	-2774.5	-3000.5	-2673.5	
BETA-161107	-2846	-2575	-2868	-2496	
MTC-8745	-3324.5	-2898	-3489	-2674.5	
BETA-167755	-2886	-2699	-2899	-2631	
BETA-159731	-2883.5	-2695.5	-2893	-2630	
BETA-167754	-2886	-2699	-2899	-2631	
BETA-159729	-2875.5	-2674	-2884.5	-2625	
BETA-161108	-2900	-2704.5	-2912.5	-2670	
BETA-159730	-2569.5	-2468	-2628	-2349.5	
BETA-171259	-2875.5	-2674	-2884.5	-2625	
BETA-154807	-2875.5	-2674	-2884.5	-2625	
BETA-154806	-2879.5	-2677.5	-2887.5	-2629	
BETA-154803	-2895.5	-2702.5	-2908.5	-2666.5	
IAAA-90766	-2872	-2669.5	-2882.5	-2586	
YU-407	-2901	-2880.5	-2914.5	-2779.5	
YU-408	-2903.5	-2884	-2917	-2873.5	
YU-410	-2885.5	-2703	-2895	-2672	
YU-411	-3009	-2914	-3075	-2904.5	
YU-412	-2914.5	-2890	-3008.5	-2879.5	
YU-413	-2901.5	-2883	-2915	-2784.5	
YU-414	-2873.5	-2695.5	-2880	-2634	
YU-418	-2867	-2672.5	-2874.5	-2629	
YU-419	-2847	-2584.5	-2863.5	-2574.5	
YU-420	-2899	-2784	-2907.5	-2704	
YU-1805	-2900.5	-2876.5	-2911.5	-2708	
YU-1806	-2870	-2674	-2877	-2630.5	
YU-1808	-2873.5	-2695.5	-2880	-2634	
YU-1809	-2864.5	-2636.5	-2872.5	-2624	
YU-1810	-2874.5	-2697.5	-2882.5	-2635.5	
YU-1811	-2874.5	-2693.5	-2881.5	-2630.5	
YU-1812	-2884.5	-2704.5	-2894	-2675	
TKA-17451	-2867	-2668	-2875.5	-2625	
TKA-17452	-2889.5	-2704.5	-2900.5	-2673	
IAAA-40501	-2844.5	-2503.5	-2866.5	-2491	
IAAA-40500	-2846	-2575	-2868	-2496	
PLD-4440	-2862.5	-2631.5	-2872.5	-2584.5	
IAAA-31596	-2867	-2667.5	-2874.5	-2625	
BETA-159261	-2895.5	-2702.5	-2908.5	-2666.5	
BETA-159262	-2895.5	-2702.5	-2908.5	-2666.5	
BETA-161101	-2872	-2669.5	-2882.5	-2586	
BETA-159264	-2875.5	-2674	-2884.5	-2625	
MTC-4334	-2877	-2678.5	-2884.5	-2629.5	
BETA-159265	-2864	-2629.5	-2874.5	-2580	
BETA-159266	-2832.5	-2490.5	-2849	-2469.5	
MTC-4335	-2875	-2675.5	-2882	-2629	
BETA-159267	-2886	-2699	-2899	-2631	
BETA-159268	-2891	-2700.5	-2903.5	-2634.5	
BETA-167503	-2883.5	-2695.5	-2893	-2630	
BETA-159269	-2855	-2582.5	-2872	-2572	
BETA-167433	-2891	-2700.5	-2903.5	-2634.5	
BETA-159270	-2864	-2629.5	-2874.5	-2580	
BETA-159271	-2879.5	-2677.5	-2887.5	-2629	
MTC-4897	-2860	-2624.5	-2872	-2576.5	
MTC-4898	-2902	-2702	-2915.5	-2636	
BETA-167435	-2879.5	-2677.5	-2887.5	-2629	
MTC-4899	-2885.5	-2696	-2895.5	-2630.5	
